EventID,Ajans,Tarih_UTC,Enlem,Boylam,Derinlik,Buyukluk,Ulke,Sehir
128606,DDA,2011-05-19 21:21:29,39.1128,29.0317,6.99,4.3,Türkiye,KÜTAHYA
128603,DDA,2011-05-19 21:12:50,39.113,29.0377,7.74,4.8,Türkiye,KÜTAHYA
128577,DDA,2011-05-19 20:25:32,39.1442,29.1078,7,4.6,Türkiye,KÜTAHYA
128573,DDA,2011-05-19 20:15:22,39.1328,29.082,24.46,5.7,Türkiye,KÜTAHYA
123149,DDA,2011-02-28 07:49:01,34.7417,25.3913,25.42,5.5,Türkiye,AKDENIZ
122747,DDA,2011-02-22 18:15:52,38.9658,42.3288,4.25,4.4,-,MUS
122678,DDA,2011-02-22 09:16:06,38.996,42.3733,27.4,4.2,-,MUS
122676,DDA,2011-02-22 09:11:44,38.9868,42.3498,18.1,4.5,-,MUS
122674,DDA,2011-02-22 09:08:16,38.9992,42.3583,7.47,4.3,-,MUS
122660,DDA,2011-02-22 06:36:48,38.9712,42.3288,9.96,4.2,-,MUS
122574,DDA,2011-02-20 14:13:56,40.5883,34.8145,18.89,4.4,-,CORUM
121736,DDA,2011-02-06 02:08:58,37.8567,27.2522,23.19,4.1,-,AYDIN
121693,DDA,2011-02-05 07:17:00,37.9045,29.0512,10.09,4,-,DENIZLI
121677,DDA,2011-02-05 02:37:51,37.8392,27.2527,20.99,4.1,-,AYDIN
121576,DDA,2011-02-03 15:27:48,38.4575,39.216,18.88,4.1,-,ELAZIG
121018,DDA,2011-01-23 03:51:21,41.9702,42.6808,7.83,4.2,-,GURCISTAN
120852,DDA,2011-01-21 07:25:46,35.6758,31.5802,7.37,4,-,AKDENIZ
120763,DDA,2011-01-20 02:09:36,40.734,29.7567,24.01,4.4,-,IZMIT KORFEZI
120677,DDA,2011-01-19 09:51:11,41.8703,42.7148,30.08,4.5,-,GURCISTAN
120670,DDA,2011-01-19 09:17:48,41.877,42.7038,27.81,5.3,-,GURCISTAN
119549,DDA,2011-01-02 13:14:21,37.1023,42.9685,5.14,4.1,-,IRAK
119092,DDA,2010-12-26 15:34:02,39.9956,40.0239,12.36,4.3,-,ERZINCAN
119065,DDA,2010-12-26 05:08:20,40.312,25.9935,21.51,4.4,-,EGE DENIZI
118892,DDA,2010-12-23 01:40:12,40.1227,24.7603,11.12,4.1,-,EGE DENIZI
118891,DDA,2010-12-23 01:35:49,40.1615,24.866,35.17,4.6,-,EGE DENIZI
118738,DDA,2010-12-20 21:31:11,35.168,38.6065,5.88,4.6,-,SURIYE
118451,DDA,2010-12-14 23:02:00,36.7845,27.9827,55,4.2,-,MUGLA
118344,DDA,2010-12-11 23:02:18,38.4553,25.5425,37.99,4.5,-,EGE DENIZI
118029,DDA,2010-12-06 05:16:08,38.9538,44.3356,2.4,4.1,-,IRAN
118023,DDA,2010-12-05 23:20:13,35.2735,28.3775,27.48,4.4,-,AKDENIZ
117937,DDA,2010-12-04 03:49:15,36.8725,26.7175,25.28,4,-,EGE DENIZI
116840,DDA,2010-11-16 10:50:31,37.3708,36.3892,21.22,4.7,-,K.MARAS
116766,DDA,2010-11-14 23:08:25,36.6053,35.987,24.17,5.1,-,ISKENDERUN KORFEZI
116703,DDA,2010-11-14 05:21:44,37.8558,27.3385,18.66,4.1,-,AYDIN
116437,DDA,2010-11-11 20:08:00,37.8757,27.3632,28.06,4.7,-,IZMIR
116200,DDA,2010-11-07 05:51:30,39.51,40.1972,10.96,4.2,-,TUNCELI
116129,DDA,2010-11-06 11:57:58,39.5192,40.2092,12.73,4.1,-,TUNCELI
116081,DDA,2010-11-06 01:05:14,38.8598,44.4338,5,4.1,-,IRAN
115961,DDA,2010-11-04 13:11:40,36.304,28.313,7.11,4.2,-,AKDENIZ
115792,DDA,2010-11-03 02:51:27,40.3997,26.3147,28.9,5.1,-,SAROS KORFEZI
115341,DDA,2010-10-29 13:46:44,37.1578,30.6768,101.63,4.4,-,ANTALYA
115322,DDA,2010-10-29 06:32:42,40.3092,25.95,6.87,4,-,EGE DENIZI
115118,DDA,2010-10-25 07:40:44,34.6733,23.4989,21.35,4.9,-,EGE DENIZI
114927,DDA,2010-10-21 09:48:43,38.8685,25.9718,37.28,4.2,-,EGE DENIZI
114838,DDA,2010-10-19 14:32:12,39.3917,33.1148,7.02,4.3,-,ANKARA
114524,DDA,2010-10-15 05:33:08,35.8223,30.3323,50.11,4,-,AKDENIZ
114459,DDA,2010-10-14 09:08:23,36.229,29.5165,40.7,4.8,-,ANTALYA
114281,DDA,2010-10-11 18:03:57,37.8858,27.2912,6.99,4.1,Türkiye,IZMIR
113911,DDA,2010-10-05 23:43:13,38.0022,27.952,17.11,4.1,-,IZMIR
113804,DDA,2010-10-03 17:49:04,40.817,28.1925,7,4.5,-,MARMARA DENIZI
113803,DDA,2010-10-03 15:35:34,35.2323,26.632,5.95,4,-,AKDENIZ
113802,DDA,2010-10-03 15:21:16,35.3578,27.4787,7.72,4.9,-,AKDENIZ
113713,DDA,2010-10-01 21:05:14,38.2302,42.5155,5,4,-,BITLIS
113399,DDA,2010-09-27 04:26:06,37.6028,43.9141,1.98,4.1,-,HAKKARI
112768,DDA,2010-09-17 10:17:05,38.1092,39.0208,20.16,4.8,-,MALATYA
112270,DDA,2010-09-07 16:30:41,40.8503,34.8693,15.89,4.3,-,CORUM
112262,DDA,2010-09-07 14:17:57,36.9763,27.5943,26.31,4.1,-,GOKOVA KORFEZI
112027,DDA,2010-09-04 08:35:48,35.6752,26.5182,6.92,4.1,-,AKDENIZ
110818,DDA,2010-08-16 06:41:21,39.7218,38.9226,15.27,4.3,-,ERZINCAN
110809,DDA,2010-08-16 03:09:00,40.8477,31.632,10.83,4,-,BOLU
110554,DDA,2010-08-12 02:23:04,39.6857,27.5543,7.02,4.9,-,BALIKESIR
110261,DDA,2010-08-08 00:24:08,36.4767,27.8417,22.93,4.3,-,AKDENIZ
110124,DDA,2010-08-06 02:37:46,34.5797,25.1066,6.73,5,-,AKDENIZ
110034,DDA,2010-08-05 05:31:11,37.724,35.5513,7.56,4.2,-,ADANA
110013,DDA,2010-08-04 20:38:43,37.4865,27.0433,12.66,4.2,-,EGE DENIZI
109445,DDA,2010-07-27 16:07:42,35.2152,33.0888,7.77,4.2,-,AKDENIZ
109321,DDA,2010-07-25 17:06:19,36.9807,30.3463,7.32,4.3,-,ANTALYA
109110,DDA,2010-07-21 20:12:13,34.5158,29.9603,22.46,4.3,-,AKDENIZ
108880,DDA,2010-07-18 20:56:19,40.0077,41.8307,13.67,4.1,-,ERZURUM
108769,DDA,2010-07-17 02:30:33,39.3956,23.9113,26.02,4.6,-,EGE DENIZI
108753,DDA,2010-07-16 18:53:19,39.2082,24.9672,25.33,4.9,-,EGE DENIZI
108710,DDA,2010-07-16 08:11:04,36.6862,26.5463,43.12,4.6,-,EGE DENIZI
108634,DDA,2010-07-15 05:35:31,36.8,27.4003,22.42,4.3,-,GOKOVA KORFEZI
107959,DDA,2010-07-04 05:04:25,40.0247,37.469,19.22,4.3,-,SIVAS
107589,DDA,2010-06-27 13:10:29,37.6717,24.8307,35.85,4.1,-,EGE DENIZI
106581,DDA,2010-06-11 10:56:44,40.4317,28.9493,18.05,4.3,-,GEMLIK KORFEZI
106323,DDA,2010-06-08 04:26:15,37.747,36.1248,22.48,4.2,-,ADANA
106290,DDA,2010-06-07 21:45:07,37.7448,36.102,18.77,4.2,-,ADANA
106247,DDA,2010-06-07 09:26:52,42.4917,41.3492,7.5,4.6,-,GURCISTAN
106215,DDA,2010-06-06 12:21:00,35.6693,24.5504,23.73,4.4,-,EGE DENIZI
106204,DDA,2010-06-06 07:02:14,38.9957,26.0113,15.47,4,-,EGE DENIZI
105601,DDA,2010-05-29 05:10:07,40.9422,26.7282,26.12,4.4,-,EDIRNE
105479,DDA,2010-05-26 14:22:21,36.7312,29.6883,20.66,4.5,-,ANTALYA
105039,DDA,2010-05-22 02:30:33,39.336,41.1112,13.72,4.2,-,BINGOL
104693,DDA,2010-05-15 20:12:19,35.6875,29.991,19.24,4.3,-,AKDENIZ
104675,DDA,2010-05-15 14:08:23,41.1778,30.139,22.59,4.5,-,KOCAELI
104336,DDA,2010-05-11 05:23:12,39.46,25.9708,25.05,4.4,-,EGE DENIZI
104299,DDA,2010-05-10 18:02:05,34.928,30.8073,11.14,4.1,-,AKDENIZ
104089,DDA,2010-05-08 01:46:28,38.7992,40.0485,19.31,4.1,-,ELAZIG
103704,DDA,2010-05-02 12:24:32,35.86,24.2986,26.91,4.6,-,EGE DENIZI
103590,DDA,2010-04-30 17:02:59,37.4757,38.8793,22.41,4.1,-,SANLIURFA
103541,DDA,2010-04-29 10:32:55,35.912,27.3452,24.15,4.8,-,AKDENIZ
103503,DDA,2010-04-28 16:35:03,36.0935,27.3238,28.18,4.7,-,AKDENIZ
103352,DDA,2010-04-26 10:30:55,35.2897,26.9496,3.33,4.2,-,AKDENIZ
103351,DDA,2010-04-26 10:26:42,34.3777,26.1132,24.15,4.4,-,AKDENIZ
103272,DDA,2010-04-24 15:01:16,34.817,26.6723,6.95,4.8,-,AKDENIZ
103240,DDA,2010-04-24 05:15:07,38.8042,40.1315,19.94,4.2,-,ELAZIG
102574,DDA,2010-04-13 15:18:17,36.1205,27.4713,25,4.2,-,AKDENIZ
102451,DDA,2010-04-11 16:10:56,39.0662,40.8078,18.15,4.2,-,BINGOL
101843,DDA,2010-04-02 07:37:16,40.491,35.0493,19.2,4.8,-,CORUM
101393,DDA,2010-03-26 19:25:35,38.1865,26.2,23.31,4.1,-,EGE DENIZI
101387,DDA,2010-03-26 18:35:51,38.1457,26.177,24.26,4.7,-,EGE DENIZI
101233,DDA,2010-03-24 14:11:30,38.7713,40.0935,22.57,5,-,ELAZIG
101188,DDA,2010-03-23 19:33:14,39.8897,38.6448,19.54,4.3,-,ERZINCAN
100862,DDA,2010-03-19 21:13:56,38.9432,38.972,3.2,4,-,TUNCELI
100812,DDA,2010-03-19 03:46:07,38.4934,23.3237,27.09,4,-,EGE DENIZI
100508,DDA,2010-03-13 10:27:42,35.8557,31.0427,10.72,4.3,-,AKDENIZ
100465,DDA,2010-03-12 22:50:45,38.8157,40.0357,14.05,4.2,-,ELAZIG
100446,DDA,2010-03-12 11:43:02,36.245,28.2008,12.82,4.3,-,AKDENIZ
100422,DDA,2010-03-12 01:54:19,37.4417,25.0272,22.03,4.3,-,EGE DENIZI
100254,DDA,2010-03-09 07:21:23,38.8473,40.1428,17.16,4.4,-,ELAZIG
100251,DDA,2010-03-09 06:14:57,38.731,39.9895,16.94,4.3,-,ELAZIG
100236,DDA,2010-03-09 00:09:18,38.7357,40.0138,4.58,4.1,-,ELAZIG
100200,DDA,2010-03-08 15:04:51,38.7413,40.0333,15.67,4.8,-,ELAZIG
100192,DDA,2010-03-08 14:17:34,38.7375,40.0392,6.21,4.4,-,ELAZIG
100169,DDA,2010-03-08 11:12:10,38.7452,40.0342,11.75,5,-,ELAZIG
100160,DDA,2010-03-08 10:14:23,38.7957,40.0477,4.91,5,-,ELAZIG
100143,DDA,2010-03-08 09:00:46,38.7468,40.006,4.05,4.8,-,ELAZIG
100132,DDA,2010-03-08 08:11:20,38.7412,40.0138,9.98,4.2,-,ELAZIG
100130,DDA,2010-03-08 07:47:38,38.7518,40.0418,15.15,5.6,-,ELAZIG
100085,DDA,2010-03-08 03:20:23,38.7982,40.0977,9.3,4.4,-,ELAZIG
100074,DDA,2010-03-08 02:32:30,38.7665,40.0712,5.01,5.8,-,ELAZIG
99777,DDA,2010-03-02 00:43:13,39.0568,29.1245,24.36,4.2,-,KUTAHYA
99255,DDA,2010-02-21 04:38:37,38.7142,40.0292,8.64,4.3,-,ELAZIG
99144,DDA,2010-02-19 00:34:59,39.963,33.1522,17.47,4,-,ANKARA
98872,DDA,2010-02-14 12:20:50,38.7493,40.094,9.23,4.2,-,ELAZIG
98789,DDA,2010-02-11 21:56:58,35.3246,27.2831,20.63,4.7,-,AKDENIZ
98594,DDA,2010-02-05 21:02:14,34.9547,27.0198,1.69,4.1,-,AKDENIZ
98572,DDA,2010-02-04 23:42:53,36.1203,31.915,75.33,4.1,-,AKDENIZ
98563,DDA,2010-02-04 19:53:26,36.4362,44.721,5,4.2,-,IRAK
98436,DDA,2010-02-01 04:01:39,39.548,38.036,14.93,4.5,-,SIVAS
98407,DDA,2010-01-31 04:18:11,36.9247,29.3357,6.92,4,-,MUGLA
98283,DDA,2010-01-28 13:05:25,34.9388,25.7468,18.45,4,-,AKDENIZ
98150,DDA,2010-01-26 13:31:13,35.1167,26.7983,10.93,4.2,-,AKDENIZ
97804,DDA,2010-01-18 00:43:03,35.1312,26.9527,27.75,4,-,AKDENIZ
97795,DDA,2010-01-17 20:16:03,35.2875,27.6848,24.75,5.1,-,AKDENIZ
97150,DDA,2010-01-05 02:47:20,36.1448,26.0037,20.49,4.5,-,EGE DENIZI
96486,DDA,2009-12-23 04:44:36,37.5755,26.2378,26.78,4,-,EGE DENIZI
96423,DDA,2009-12-22 06:06:18,35.665,31.493,14.54,5.6,-,AKDENIZ
96342,DDA,2009-12-19 06:26:03,36.2033,27.465,60.21,4.3,-,AKDENIZ
96142,DDA,2009-12-12 15:23:17,36.4746,28.5432,46.71,4.1,-,AKDENIZ
95772,DDA,2009-12-04 17:45:15,41.4078,44.191,13.63,4.1,-,GURCISTAN
95769,DDA,2009-12-04 17:19:46,37.4128,29.5623,25.02,4.8,-,DENIZLI
95715,DDA,2009-12-04 06:02:20,37.9212,28.84,13.94,4.8,-,DENIZLI
95630,DDA,2009-12-01 17:53:58,35.7729,26.6418,27.51,4.7,-,AKDENIZ
95425,DDA,2009-11-25 10:53:42,37.9157,28.86,12.15,4.5,-,DENIZLI
95355,DDA,2009-11-24 02:00:03,35.8942,30.0856,6.95,4.1,-,AKDENIZ
95275,DDA,2009-11-22 02:01:49,41.2545,33.678,16.12,4.5,-,KASTAMONU
95072,DDA,2009-11-16 11:31:15,35.0433,27.7333,21.64,4.1,-,AKDENIZ
94907,DDA,2009-11-11 15:50:08,35.7535,27.3472,42.54,4.6,-,AKDENIZ
94724,DDA,2009-11-07 03:13:42,36.0952,31.7552,59.55,4.4,-,AKDENIZ
94151,DDA,2009-10-23 14:17:55,35.7157,28.1092,55.17,4.1,-,AKDENIZ
93678,DDA,2009-10-13 00:55:13,37.0347,43.732,38.99,4.3,-,IRAK
93323,DDA,2009-10-05 01:58:08,38.3683,39.2918,5.16,4,-,ELAZIG
92926,DDA,2009-09-26 02:52:51,36.7307,27.3837,7.93,4.1,-,EGE DENIZI
92819,DDA,2009-09-22 22:11:31,36.543,30.7943,61.43,4.4,-,ANTALYA KORFEZI
92620,DDA,2009-09-16 14:09:38,34.4862,32.961,50.93,4.4,-,AKDENIZ
92401,DDA,2009-09-12 09:41:23,42.3513,43.1175,22.31,4.2,-,GURCISTAN
92379,DDA,2009-09-12 00:50:39,37.5637,27.0845,19.77,4.5,-,EGE DENIZI
92370,DDA,2009-09-11 22:14:34,37.5293,27.008,7.09,4,-,EGE DENIZI
92304,DDA,2009-09-11 01:58:28,37.8922,32.5065,9.25,4.6,-,KONYA
92288,DDA,2009-09-10 18:29:52,37.922,32.4992,15.07,4.4,-,KONYA
92128,DDA,2009-09-08 17:50:47,42.5287,43.3308,7.56,4.3,-,GURCISTAN
91995,DDA,2009-09-07 22:41:35,42.704,43.414,10.67,6.2,-,GURCISTAN
91619,DDA,2009-08-30 00:42:24,38.5108,26.3293,26.45,4.2,-,EGE DENIZI
91503,DDA,2009-08-27 14:12:00,34.5551,26.2826,23.2,4.1,-,AKDENIZ
91449,DDA,2009-08-26 14:26:34,35.4383,28.5788,11.45,4.1,-,AKDENIZ
91373,DDA,2009-08-25 06:28:34,34.794,33.1312,8.01,4.6,-,AKDENIZ
90817,DDA,2009-08-13 13:29:28,35.639,28.6087,34.75,4.1,-,AKDENIZ
90631,DDA,2009-08-08 13:52:38,40.316,27.4128,24.96,4.5,-,CANAKKALE
90593,DDA,2009-08-07 16:14:32,36.1697,26.864,48.03,4.2,-,AKDENIZ
90121,DDA,2009-07-30 07:37:50,39.5805,39.7365,13.72,4.8,Türkiye,ERZINCAN
90080,DDA,2009-07-28 17:38:49,36.1258,29.5853,35.84,4.6,-,AKDENIZ
89874,DDA,2009-07-24 05:48:18,37.5455,35.7282,3.93,4.5,-,ADANA
89646,DDA,2009-07-18 20:32:37,36.474,43.0957,27.41,5.1,-,IRAK
89479,DDA,2009-07-15 05:07:23,36.3227,28.7342,6.97,4,-,AKDENIZ
89233,DDA,2009-07-09 16:28:01,35.3728,26.7477,16.67,4,-,AKDENIZ
89130,DDA,2009-07-07 15:57:02,38.2547,38.7407,12.47,5,-,MALATYA
88971,DDA,2009-07-02 22:37:05,35.5727,26.9763,15.23,4.1,-,AKDENIZ
88910,DDA,2009-07-01 14:00:22,41.3457,43.2868,7.03,4.3,-,GURCISTAN
88891,DDA,2009-07-01 09:59:23,34.7142,26.9971,10.15,4.3,-,AKDENIZ
88714,DDA,2009-06-26 22:14:46,36.473,25.2348,5,4.4,-,EGE DENIZI
88710,DDA,2009-06-26 20:37:28,36.3497,25.0258,2.74,5.3,-,EGE DENIZI
88709,DDA,2009-06-26 20:10:48,37.1312,25.7087,5.02,4,-,EGE DENIZI
88505,DDA,2009-06-23 04:49:18,35.7837,30.0517,17.84,4.5,-,AKDENIZ
88408,DDA,2009-06-21 14:00:28,40.0225,25.491,19.55,4,-,EGE DENIZI
88338,DDA,2009-06-20 08:28:20,37.6532,26.8827,2.91,4.7,-,EGE DENIZI
88305,DDA,2009-06-19 14:04:57,35.2477,28.2998,23.83,5.6,-,AKDENIZ
88276,DDA,2009-06-18 14:03:26,35.1095,28.3352,58.03,4.4,-,AKDENIZ
88253,DDA,2009-06-18 04:26:16,35.6687,28.5952,30.57,4.6,-,AKDENIZ
88188,DDA,2009-06-17 04:29:12,36.1187,36.0405,30.7,4.6,-,HATAY
87720,DDA,2009-06-09 05:26:58,36.0623,29.0668,38.59,4.4,-,AKDENIZ
87483,DDA,2009-06-04 13:02:13,36.9607,35.8732,29.15,4.1,-,ADANA
87051,DDA,2009-05-27 20:28:04,38.6607,42.6763,17.2,4.1,-,VAN
86295,DDA,2009-05-14 09:13:42,36.1513,27.1677,34.69,4.7,-,AKDENIZ
86146,DDA,2009-05-12 01:36:28,35.7853,26.5307,8.34,4.7,-,AKDENIZ
85919,DDA,2009-05-07 23:46:42,39.2883,27.9308,28.46,4.1,-,BALIKESIR
85628,DDA,2009-05-03 02:34:08,37.8558,27.54,15.54,4.1,-,AYDIN
85342,DDA,2009-04-27 19:03:06,40.7405,27.5233,28.8,4.2,-,MARMARA DENIZI
84057,DDA,2009-04-01 20:58:21,39.8255,43.6643,4.44,4,-,IGDIR
83555,DDA,2009-03-22 02:31:52,38.3483,38.9557,18.79,4,-,ELAZIG
83552,DDA,2009-03-22 00:53:21,37.9228,29.1067,9.42,4,-,DENIZLI
83451,DDA,2009-03-19 14:15:42,36.5132,24.8877,17.85,4.7,-,EGE DENIZI
83043,DDA,2009-03-11 17:26:04,39.0633,41.8563,30.65,4.3,-,MUS
82986,DDA,2009-03-10 13:13:02,37.2917,43.488,6.8,4.1,-,HAKKARI
82512,DDA,2009-03-03 07:47:47,36.1948,31.647,5,4,-,ANTALYA KORFEZI
82447,DDA,2009-03-02 22:02:07,36.758,26.6573,1.52,4.6,-,EGE DENIZI
81537,DDA,2009-02-19 22:25:42,39.1235,29.0302,10.28,4,-,KUTAHYA
81224,DDA,2009-02-17 05:28:19,39.1488,29.0448,7.03,4.8,-,KUTAHYA
80530,DDA,2009-02-01 10:27:16,40.4463,42.3445,9.55,4.4,-,ERZURUM
80401,DDA,2009-01-28 23:59:05,35.6951,28.0671,25.98,4.6,-,AKDENIZ
80245,DDA,2009-01-24 15:58:39,40.8077,27.7307,13.75,4.2,-,MARMARA DENIZI
79924,DDA,2009-01-17 07:45:25,37.1663,36.3067,7.52,4.6,-,OSMANIYE
79765,DDA,2009-01-13 06:12:48,36.1402,26.7533,21.26,4.6,-,AKDENIZ
79586,DDA,2009-01-08 15:43:58,37.8568,27.5892,7.03,4.1,-,AYDIN
79466,DDA,2009-01-04 10:26:31,35.2363,27.6905,24.94,4.3,-,AKDENIZ
79344,DDA,2009-01-01 19:01:54,37.0192,29.1508,22.52,4.1,-,DENIZLI
79168,DDA,2008-12-28 22:59:01,40.3287,26.0069,2.94,5.1,-,EGE DENIZI
78813,DDA,2008-12-24 05:54:59,37.8927,29.2273,9.91,4,-,DENIZLI
77856,DDA,2008-11-24 11:34:09,37.149,28.324,7.23,4,-,MUGLA
77504,DDA,2008-11-12 14:03:15,38.8607,35.5435,9.49,4.8,-,KAYSERI
77391,DDA,2008-11-09 13:20:25,36.883,28.17,50.69,4,-,MUGLA
77374,DDA,2008-11-09 07:48:53,36.2282,27.8178,53.22,4.5,-,AKDENIZ
76489,DDA,2008-10-19 22:20:52,37.097,30.3907,44.84,4,-,ANTALYA
76483,DDA,2008-10-19 14:07:58,35.236,33.9988,6.13,4.1,-,AKDENIZ
76158,DDA,2008-10-11 08:34:33,35.8837,28.056,52.95,4.6,-,AKDENIZ
76091,DDA,2008-10-10 06:36:54,39.3872,33.1093,1.79,4.6,-,ANKARA
75854,DDA,2008-10-05 06:04:04,40.6103,29.0142,23.68,4.2,-,YALOVA
75852,DDA,2008-10-05 05:33:47,38.3063,38.833,11.06,4,-,MALATYA
75788,DDA,2008-10-03 12:41:59,37.9012,44.4208,22.32,4.1,-,IRAN
75670,DDA,2008-09-30 07:30:00,39.0057,29.8702,13.27,4.6,-,KUTAHYA
75655,DDA,2008-09-29 20:54:55,37.474,38.59,24.04,4.4,-,SANLIURFA
75627,DDA,2008-09-28 11:32:11,36.5538,30.2493,50.73,4,-,ANTALYA
75419,DDA,2008-09-23 09:09:42,39.4333,33.0427,14.03,4.7,-,ANKARA
75217,DDA,2008-09-17 12:08:11,39.9993,39.9497,20.54,4.9,-,ERZINCAN
75201,DDA,2008-09-17 01:09:17,35.8475,31.8807,58.63,4.1,-,AKDENIZ
75116,DDA,2008-09-14 20:04:41,34.8287,26.7919,25.95,4,-,AKDENIZ
75046,DDA,2008-09-12 15:14:31,35.1325,28.2773,29.74,4.3,-,AKDENIZ
75003,DDA,2008-09-11 23:12:42,39.7775,26.0572,34.2,4.2,-,EGE DENIZI
74967,DDA,2008-09-11 08:33:58,39.4248,33.058,14.11,4,-,ANKARA
74823,DDA,2008-09-07 12:47:37,39.4797,32.6543,17.62,4,-,ANKARA
74709,DDA,2008-09-04 22:54:31,37.4605,38.5825,23.8,4.8,-,SANLIURFA
74633,DDA,2008-09-03 02:22:46,37.4363,38.6043,24.04,4.9,-,SANLIURFA
74606,DDA,2008-09-02 04:51:36,37.0473,26.3907,5,4.3,-,EGE DENIZI
74099,DDA,2008-08-20 11:01:38,37.7055,37.4608,15.04,4.2,-,ADIYAMAN
74058,DDA,2008-08-19 14:43:15,35.797,27.9698,56.88,4.4,-,AKDENIZ
73451,DDA,2008-08-03 00:39:20,39.6658,24.4803,17.77,5,-,EGE DENIZI
73371,DDA,2008-07-31 05:02:10,39.7228,33.3917,15.76,4.3,-,KIRIKKALE
73244,DDA,2008-07-26 22:16:48,38.5327,43.1002,5,4.2,-,VAN
72945,DDA,2008-07-20 19:12:54,38.9835,24.7892,5.79,4,-,EGE DENIZI
72931,DDA,2008-07-20 10:15:25,38.7375,26.5762,26.55,4.1,-,EGE DENIZI
72728,DDA,2008-07-15 23:52:34,35.6094,27.6959,28.48,5.2,-,AKDENIZ
72692,DDA,2008-07-15 09:19:48,40.3568,27.438,24.57,4.2,-,MARMARA DENIZI
72662,DDA,2008-07-15 03:26:36,36.0103,27.967,57.42,6.1,-,AKDENIZ
72543,DDA,2008-07-12 05:54:03,39.2138,41.6732,24.24,4,-,ERZURUM
72434,DDA,2008-07-10 07:49:53,40.0013,27.732,26.57,4.7,-,BALIKESIR
72155,DDA,2008-07-03 17:37:02,36.9943,29.169,22.23,4.4,-,DENIZLI
71890,DDA,2008-06-27 10:50:06,39.8577,41.8017,16.67,4,-,ERZURUM
71823,DDA,2008-06-25 21:12:17,39.5228,37.554,4.65,4.6,-,SIVAS
71664,DDA,2008-06-21 03:58:34,38.948,41.2473,14.42,4.4,-,MUS
71511,DDA,2008-06-16 15:49:24,39.5682,28.5977,22.46,4.1,-,BALIKESIR
71454,DDA,2008-06-15 02:59:48,35.1738,27.4282,22.21,4.3,-,AKDENIZ
71293,DDA,2008-06-12 00:20:39,34.8482,25.8789,20.32,5.4,-,AKDENIZ
70971,DDA,2008-06-06 00:12:46,34.386,32.819,4.98,4.4,-,AKDENIZ
70874,DDA,2008-06-04 09:48:18,39.633,39.0298,17.98,4.5,-,ERZINCAN
70799,DDA,2008-06-03 06:59:22,40.164,26.928,7,4,-,CANAKKALE
70727,DDA,2008-06-01 03:35:23,40.1547,26.921,7,4.2,-,CANAKKALE
70611,DDA,2008-05-30 05:34:22,37.009,29.191,6.98,4.1,-,DENIZLI
70275,DDA,2008-05-22 09:33:19,35.9138,26.5818,16.5,4.5,-,AKDENIZ
69814,DDA,2008-05-11 23:20:06,37.5881,43.068,1.82,4,-,SIRNAK
69038,DDA,2008-04-25 04:48:55,37.8268,29.258,18.83,5,-,DENIZLI
68321,DDA,2008-04-11 08:01:38,37.7558,26.966,18.43,4.2,-,EGE DENIZI
67852,DDA,2008-04-02 10:14:08,40.5672,34.8077,14.96,4.1,-,CORUM
67734,DDA,2008-04-01 00:41:39,40.3713,34.4832,7.04,4.2,-,CORUM
67539,DDA,2008-03-29 03:12:30,40.553,34.7973,15.48,4.8,-,CORUM
67492,DDA,2008-03-28 00:16:12,34.558,25.2651,9.25,5.7,-,AKDENIZ
67175,DDA,2008-03-17 10:28:32,38.9358,25.9865,18.67,4,-,EGE DENIZI
67078,DDA,2008-03-15 11:52:12,39.0373,27.882,24.94,4.2,-,MANISA
67071,DDA,2008-03-15 10:15:37,39.425,33.0615,12.87,5,-,ANKARA
66931,DDA,2008-03-12 18:53:30,40.6318,29.0057,23.99,5,-,YALOVA
66642,DDA,2008-03-05 16:14:38,36.1007,27.4785,5,4,-,AKDENIZ
66641,DDA,2008-03-05 16:11:31,36.0295,27.0345,26.26,4.7,-,AKDENIZ
66488,DDA,2008-03-01 07:01:10,37.9,26.867,11.4,4,-,EGE DENIZI
66475,DDA,2008-03-01 00:07:01,34.852,25.6014,22.45,4,-,AKDENIZ
65981,DDA,2008-02-16 07:04:40,39.1558,45.169,1.73,4,-,IRAN
65180,DDA,2008-02-01 09:11:02,39.448,33.0653,16.8,4.4,-,ANKARA
65171,DDA,2008-02-01 05:36:58,39.9337,40.7482,23,4,-,ERZURUM
65104,DDA,2008-01-31 00:01:20,40.24,33.211,7.38,4.7,-,ANKARA
64880,DDA,2008-01-25 02:08:29,36.0472,40.9886,3.23,4.2,-,SURIYE
64721,DDA,2008-01-22 16:31:55,39.5453,38.622,18.1,4.3,-,ERZINCAN
64381,DDA,2008-01-17 08:39:10,36.4392,29.175,56.05,4,-,MUGLA
64298,DDA,2008-01-15 07:44:24,38.8858,25.9392,32.6,4.2,-,EGE DENIZI
64180,DDA,2008-01-14 02:06:28,40.5521,34.7685,8.88,4.2,-,CORUM
64030,DDA,2008-01-12 15:06:44,38.9032,26.0008,29.85,4.5,-,EGE DENIZI
63839,DDA,2008-01-10 17:52:28,37.9238,28.791,17.31,4.1,-,DENIZLI
63713,DDA,2008-01-08 15:57:37,36.9598,29.1748,7.09,4.3,-,DENIZLI
63659,DDA,2008-01-07 18:26:35,39.4255,33.1098,7.68,4.1,-,ANKARA
63483,DDA,2008-01-05 05:11:00,38.5945,26.985,7.02,4,-,IZMIR
